avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/FkwpCRVi8DCTDe--2xd90PqAAR_s,1988,北京,本科,2,166,"我的情况：88年生人，北京土著，家里有车有房，企业做集团办公室主管，工作不太忙也不闲，脾气不好也不坏，长的不美也不丑，不抽烟不喝酒不晚归，妈妈以前是教师已退休，爸爸在国企。
希望你是未婚的北京大男孩，有包容心，有车有房价值观一致门当户对，不能与前女友有联系（都是硬性条件）。
“愿得一人心，白首不相移”，短短一句话，说来容易，希望在这里可以遇到你。",北京,955839,Eilin905
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/2018-03-01-1519897964-uSxZWCmp.png,1991,济南,本科,2,164,家长给孩子征婚，没有偷到最近照片。烫手山药一枚、寻铁掌…呵呵呵呵…,山东,955488,不吃饱怎样减肥
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/2018-02-22-1519266853-QAgkfu8x.png,1990,上海,本科,2,162,"那啥，年龄比我小的，可以无视我，无法接受～

年龄大于35的…已经过了能接受底线了…

以后目标不留上海的可以无视我…因为以后要留上海…",上海,955252,孙飞扬
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/2018-02-21-1519219730-AHMzNPLc.png,1991,杭州,本科,2,165,居住地非杭州的，年龄再85年以上的，请不要发信息给我，谢谢。,浙江,954324,糖果JST
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/2018-02-24-1519444660-E0636g0U.png,1991,北京,高中,2,165,"愿得一人心，白首不相离

转眼二十多年了，但是还是觉的得嫁给爱情，这样才可以进入婚姻，两个人相濡以沫的走下去！

麻烦发信贴邮票，还有一点超过35岁的就不要发信了，谢谢",北京,953892,苗苗Amy
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/fd0539f2-6081-4dd7-9d5c-80d741d28e20,1990,深圳,本科,2,170,数载温情，抵不过一世经营。,广东,953357,雪雪儿666
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/2018-02-26-1519634882-wtRr2Lh1.png,1990,深圳,大专,2,162,来自小山村，喜欢深圳和香港这两个城市，希望在这能有个家，三年前来深圳打拼，现有份稳定收入，不知不觉已经28了，到了该结婚生娃的阶段了，想找个哥哥型可以保护我给我安全感的人，不知道要错过多少次才能遇见对的你，希望你不要让我等太久。,广东,953048,晨曦ʚ
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/e6f29420-907f-4896-91c7-8b0702ba043c,1994,襄樊,中专,2,168,"愿得一人心，白首不分离,希望找到一个在荆门或襄樊的男孩子，只求真心相待",湖北,952584,Annette
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/9d85058b-81e5-47bc-aab6-7caf45248a83,1993,深圳,大专,2,167,希望对方是个务实的男人，能让我小小崇拜的，个子能比我高的。自我评价认为自己是懂事的体贴的女纸，独立又依赖的，务实又深情的，简单又拧巴的，很多面，但内心比较少女心，不懂人情世故，神经大条，看事情都很简单。所以希望能遇见一个聪明的，成熟懂事的，能在生活上工作上教导我的，给我建议的男人。自认为是个很专一很深情的女纸，希望能遇上另一颗真心。对了，大爱摩羯男。。,广东,952338,晚熟的二姐
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/2018-02-20-1519101975-ogRFWhIf.png,1995,广州,高中,2,170,愿得一人心，白首不相离,广东,952039,永久澄海
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/16d8b406-7953-4e50-82f3-d127547ce15e,1995,武汉,大专,2,163,希望好好谈朋友，然后过日子，不喜欢妈宝，不喜欢直男，不喜欢不爱干净的，要比我高，穿上高跟鞋也是。异地请绕行，谢谢。,湖北,951966,蔷薇花，
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
http://img.7799520.com/2018-02-20-1519065423-cJbmkHRd.png,1988,郴州,大专,2,165,愿得一人心，白首不相离,湖南,951443,聆聴
avatar,birthdayyear,city,education,gender,height,monolog,province,userid,username
